Booking ID,Booking Date,Trip Start Date,Trip End Date,Lead Time,Aircraft_hash,Trip Type,Origin,Aircraft Type,Manufacturer,Size,Customer_hash,Price,Salesperson_hash,Flight Time,Flight Distance,Passengers,Itinerary,Starting ICAO,Ending ICAO,Customer Segment,Trip Class,Trip Category,Status
ZEMEN3,1/17/2023,1/20/2023,1/22/2023,3.0,2e8a53d17d9078066adaa5ebc4e15d1461ab508bc36e98c694fc5e4a2a5e592c,Charter | 135,EMAIL,Challenger 300,Bombardier,Super Mid-Size,9463be19f67f29537a6c7f5529d506fda76306ab9be543fb5517e3fd76c397ea,108981.0,252a0633c358710a773413cc02e57a7163c6869426356f9789d1eae2bc4c4a10,15.5,6270.0,2.0,KVNY/MRLB/SEGU/MRLB/KLAX/KVNY,KVNY,KVNY,New Retail,Roundtrip,International,Booked
KUUQJ,12/13/2021,12/16/2021,12/17/2021,3.0,20c8e0ad630d4626c1de4905f06c015b9dadb9d1754c3daaeed56132ad29d5f8,Subcharter | 135,EMAIL,Hawker 400XP,Beechcraft,Light,2f8007e81f4f0d14f3b6550177fcf9d64037e62ccd75a8f3d8d27ec6861d9057,26950.0,77860aa3545c35b2a1caaa53f0802599dca0498bcccebb930ec388652f4ec41e,3.3,1178.0,2.0,KVNY/KABQ/KVNY,KVNY,KVNY,,,,Booked
HASAB,2/17/2023,2/22/2023,2/22/2023,4.0,a4a2be28d2ec87be1e6864761e4d42088fce884c27d9d6cfda6e0fcf37476de4,Charter | 135,EMAIL,Falcon 900,Dassault,Large,dab7cb854706ecc4f15f88a0e961d64008a4fe175b85e107adbcf2721112c57b,36868.0,ee161b1189d06b4fc6df8c02df6fcbe3630da808e97e8934213ff9602566107c,4.033333333,1470.0,11.0,KVNY/KEKS/KVNY,KVNY,KVNY,New Retail,Roundtrip,Domestic,Booked
CANIE,9/23/2021,9/24/2021,9/26/2021,0.0,043e504a4fa68e9d16e35055beea24aa29a0646187b33133eb6a4de213104512,Charter | 135,EMAIL,Falcon 900,Dassault,Large,1cfdc5ee26f8e3958d64fff14874e045462fa08ed030040fd8428142c32ab558,74150.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,11.9,4693.0,8.0,KBOS/KFOK/KVNY/KSBA/KBOS,KBOS,KBOS,,,,Booked
IHEWH,1/31/2023,4/15/2023,4/29/2023,74.0,6a0c7aa40319afd851873298f9427de53587ad795e9f2bbfcdd10168775b0da5,Charter | 135,EMAIL,Hawker 900XP,Beechcraft,Mid-Size,6985b46bc8e28a3689e8881c81a94f92eddb718618a410a0807b692c6202f774,55854.0,77860aa3545c35b2a1caaa53f0802599dca0498bcccebb930ec388652f4ec41e,0.0,3804.0,6.0,KTIW/KSDL/KTIW/KSDL/KTIW,KTIW,KTIW,Existing Retail,One way trip,Domestic,Cancelled
MIOBE,2/17/2023,4/16/2023,4/22/2023,58.0,28f2af552451998ca6e15f95fdb4a1bb84db74092d5b9bd5a6e1affb0dc43809,Charter | 135,EMAIL,Falcon 2000EX,Dassault,Super Mid-Size,f7aba63d61ecaf0f4a761c3639d8c3b5231ba80345d40c543212f6f8a23a89c8,130396.0,ee161b1189d06b4fc6df8c02df6fcbe3630da808e97e8934213ff9602566107c,0.0,4770.0,6.0,KVNY/KSJC/PHOG/PHNL/PHOG/KSJC/KVNY,KVNY,KVNY,Wholesale,Roundtrip,Domestic,Cancelled
UYIHD6,1/26/2023,2/8/2023,2/10/2023,13.0,28f2af552451998ca6e15f95fdb4a1bb84db74092d5b9bd5a6e1affb0dc43809,Charter | 135,EMAIL,Falcon 2000EX,Dassault,Super Mid-Size,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,31176.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,0.0,652.0,10.0,KVNY/KPHX/KVNY,KVNY,KVNY,Wholesale,Roundtrip,Domestic,Cancelled
AXKUA,8/5/2021,8/5/2021,8/6/2021,0.0,27e2095b01d8d58859c9c2989cba08fca85c9785b74c88d5d11c92be8df48689,Charter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,323e5e95a2876b427e4917fc1dc9c3fc23cdebbf121f849023d8557def1710b1,27952.0,c43237bab3363d2fdac6698a860029282220ba6b6a9a692bdc8aaff9ce81d944,0.816666667,21.0,0.0,KSNA/KSNA,KSNA,KSNA,,,,Booked
MOEFJ5,1/20/2023,2/6/2023,2/11/2023,17.0,55169d43bf7d3259c60a58ebb8021b5f42f644f6a35e23c2497308b5a8ac9a31,Subcharter | 135,EMAIL,Citation X,Cessna,Super Mid-Size,c5d957280d38430652f2ba6ce426c913d4e88e1ea71a249a3e86bd6f50a7887d,30976.0,8009e22925d6e90622a77c154794cf2dfc2f6f5c4b0f9daa461fb5e2347ad1c2,0.0,1928.0,1.0,,,,New Retail,,Domestic,Cancelled
ERAXK,1/19/2023,1/23/2023,1/24/2023,3.0,28f2af552451998ca6e15f95fdb4a1bb84db74092d5b9bd5a6e1affb0dc43809,Charter | 135,EMAIL,Falcon 2000EX,Dassault,Super Mid-Size,a91ffe621801f54c5a63999e05bd842307c5888c52b27ff8edc6f13a016f5b7b,29552.58,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,1.583333333,518.0,1.0,KVNY/KNUQ/KVNY,KVNY,KVNY,Key Account,Roundtrip,Domestic,Booked
ENHEH,1/20/2023,1/21/2023,1/22/2023,1.0,65e3afe318c06b03eaed7ed8821b3c3d94f70d7ca645a42defe0f23b75ffeab3,Subcharter | 135,EMAIL,Challenger 604,Bombardier,Large,14e6c45a1069b610fc4d3c393e0ee39fe640b3960005dc41c495b3cfcd7c050b,55406.0,ee161b1189d06b4fc6df8c02df6fcbe3630da808e97e8934213ff9602566107c,5.6,1793.0,5.0,KPBI/KPIE/KPHL/KPBI,KPBI,KPBI,New Retail,,Domestic,Booked
EBIQE,10/19/2021,10/20/2021,10/21/2021,1.0,a4a2be28d2ec87be1e6864761e4d42088fce884c27d9d6cfda6e0fcf37476de4,Charter | 135,EMAIL,Falcon 900,Dassault,Large,8a06e5e5a00aa82bd1d346e5ddf41a0eee78097d54d4f5d42799642c86f84f78,31536.0,965b60fa0c950678e1341bd7ad9c3c1348621f31fbffc72f7da6f5bee85a788e,3.883333333,1349.0,5.0,KMRY/KSUN/KVNY/KMRY,KMRY,KMRY,,,,Booked
EBZIG2,1/20/2023,2/16/2023,2/20/2023,26.0,aa68ce69673ec50f220a66d84fcf0140308a2e3cc56d463ac6a979ab89b49889,Charter | 135,EMAIL,Global Express,Bombardier,Large,84b694c6f90baaf7f522812403e974ea679c953bff210db10b49e9d766e26d00,44190.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,3.866666667,3012.0,11.0,KVNY/KBZN/KVNY,KVNY,KVNY,Wholesale,Roundtrip,Domestic,Booked
GIFEO1,1/23/2023,2/28/2023,3/1/2023,36.0,928b3f35704eec5c57d8de1b6b8c2ccf1f8372ae765e133b826fdbbb0daa0f0d,Subcharter | 135,EMAIL,Challenger 601,Bombardier,Large,0b593755a54a16edf1b10d5e0f991a0e0e7e04b1470c967ea4d490e8e7e11c85,67222.0,8009e22925d6e90622a77c154794cf2dfc2f6f5c4b0f9daa461fb5e2347ad1c2,4.3,1591.0,2.0,MMSL/KBFI,MMSL,KBFI,New Retail,,International,Booked
XEINZ,4/12/2021,3/16/2021,3/20/2021,-26.0,b22cebca21e464c8d1bf3a693d5b0bdd56a8f1173a3754d8bf9834523df0e243,Charter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,bef45d2f63ad7032e227e4a45fb9a2dd79c9ad4a491c740a6791ccd774dad6c3,77734.0,8c9637d84bc01e77334d1fb69fca188d34fc46ea46f811a85af6ce7563142cb4,10.75,4356.0,1.0,KOAK/KCHO/KAGS/KOAK,KOAK,KOAK,,,,Booked
AKMUK,1/30/2023,2/14/2023,2/15/2023,15.0,754390e6cfa50107fd87c3ea9dd3404cfc9ddc369cf1ae8da8d0941cafc126d2,Charter | 135,EMAIL,Falcon 2000,Dassault,Super Mid-Size,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,27904.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,1.616666667,398.0,2.0,KVNY/KLAS/KVNY,KVNY,KVNY,Key Account,Roundtrip,Domestic,Booked
RUOPH,9/24/2021,9/26/2021,9/27/2021,2.0,c735bb2bc462a921e953fdd42f6435a7557492d27c17ff48bf6826b7cd4cf34c,Charter | 135,AVINODE,Gulfstream IV,Gulfstream,Large,249a1a2e1e2836104f4cda48c137f69ef189fed415e7bb9b6d9c6bcc4e60e438,80558.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,10.03333333,4518.0,9.0,KTEB/KSAA/KSFO/KIAD,KTEB,KIAD,,,,Booked
RIIQZ1,2/21/2023,2/27/2023,2/27/2023,6.0,8513dc54e4d1420208c32d4fb328cab7632df8b9bf746e0f148c01d9cf8c483b,Charter | 135,EMAIL,Gulfstream G450,Gulfstream,Large,cbe97102dc069ae66fd1b633abc2742ce11578f1c8abcb19ddeca351034d7749,14905.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,1.05,202.0,4.0,KVNY/KPSP/KVNY,KVNY,KVNY,Wholesale,Roundtrip,Domestic,Booked
TOOVX,4/22/2021,5/3/2021,5/3/2021,11.0,7540b604bc6d752009c746af6b01690b0b3ce2dea8b1db69f4bf3edc479a0a1a,Subcharter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,5262e6c6f647cf99cbbab5b4e651ca17b253fa7fa9c1593eb584e2687228fd8b,35064.0,b0163b7450100624a768b70b8d8865a7e858ddfaba9e99b23cdfaeac6a0b30dc,4.4,2008.0,13.0,KVNY/KSUA,KVNY,KSUA,,,,Booked
ECSAT,4/12/2021,5/24/2021,5/27/2021,42.0,ea00d09fc6373af67656fa54b8494443dba16e24fc2a1071f3d99a6c701525a8,Charter | 135,EMAIL,Falcon 2000,Dassault,Super Mid-Size,81767410885be43f5204fa20ed647b66628d26449613bed6a5d01ea6b63cf3c0,59947.0,c43237bab3363d2fdac6698a860029282220ba6b6a9a692bdc8aaff9ce81d944,10.9,4294.0,7.0,KVNY/KHDN/KFLL/KVNY,KVNY,KVNY,,,,Booked
MUKOD1,2/17/2023,4/10/2023,4/10/2023,52.0,54827b0ad3a7058f850d48fea70b5d1e116e66450cacaf56eab90fe55331b2a6,Charter | 135,WEB,Challenger 300,Bombardier,Super Mid-Size,c2cd758b03e407f8fdcec559ca56a5e5edd18d17ab36b9f06cd640626dd91d01,61182.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,4.666666667,1888.0,1.0,KCLT/KCRQ/KVNY,KCLT,KVNY,New Retail,One way trip,Domestic,Booked
IPOSL,2/17/2023,7/14/2023,7/14/2023,146.0,1426f82b8bb24082601433694d591674bbb377bf805e0790f7c43b669d9aaaa0,Subcharter | 135,EMAIL,Citation Sovereign,Cessna,Super Mid-Size,81767410885be43f5204fa20ed647b66628d26449613bed6a5d01ea6b63cf3c0,23739.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,1.05,356.0,7.0,LFMN/LIRN,LFMN,LIRN,Key Account,,International,Booked
UZUJR,11/1/2021,11/10/2021,11/13/2021,9.0,0693afd45a22dc33d0e9e1141c9d3929af5fbc3ba0ffe8fe9b9ddb000ecd7685,Subcharter | 135,EMAIL,Citation Excel,Cessna,Mid-Size,87fbeb8abd2b6007283d45b5631c6132cb1956a1b5f66545beadba15f96fc775,32850.0,77860aa3545c35b2a1caaa53f0802599dca0498bcccebb930ec388652f4ec41e,5.116666667,1938.0,2.0,KPSP/CYVR/KPSP,KPSP,KPSP,,,,Booked
IDIGN,4/12/2021,3/31/2021,3/31/2021,-11.0,4f9c50d37666a9dae59042a1a8865b4ef73c1ce796bff45c5a90b838d975156a,Charter | 135,EMAIL,Learjet 70,Bombardier,Light,fa74d0f1d421857f3fd19602cb3e45c2d769f993eb4afc837686a78b887d4fde,16343.0,8f7827d07970ecd0b3e0d770c4d38fbc8f407b18c22b2d049fdbec5eb0b833bf,4.266666667,1542.0,4.0,KVNY/KBZN/KVNY,KVNY,KVNY,,,,Booked
EHBUX1,1/26/2023,1/29/2023,1/30/2023,3.0,a4a2be28d2ec87be1e6864761e4d42088fce884c27d9d6cfda6e0fcf37476de4,Charter | 135,EMAIL,Falcon 900,Dassault,Large,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,82482.0,97889ba44345174cfa08d75ac8d0f21b042a64d732e6f0037c17a65ad1586ac2,10.3,4258.0,3.0,KVNY/KTEB/KVNY,KVNY,KVNY,Wholesale,Roundtrip,Domestic,Booked
INGIA1,4/12/2021,4/1/2021,4/1/2021,-10.0,3ef7e83f6557bd8dc627c80530d315fa30d41449c01c1de6d8c0f9a37816ad79,Charter | 135,AVINODE,Gulfstream IV,Gulfstream,Large,c7e1b88c112b0e65f947f7f74fe24bbb0e8ec5154a6ef400662d465a179a6fb5,15000.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,3.25,1046.0,1.0,KOXC/KTEB/KFXE/KSUA,KOXC,KSUA,,,,Booked
AXKUU,4/28/2021,4/30/2021,4/30/2021,2.0,6134c60c3941e49776a4d2aa0981f98a7553833202d775f892a3b1067472403a,Subcharter | 135,EMAIL,Citation CJ3,Cessna,Light,49a052fe0efd406382e66b9b4b92b2045d0453b4373ee8a7b7c5455aa21f872c,16940.0,77860aa3545c35b2a1caaa53f0802599dca0498bcccebb930ec388652f4ec41e,2.0,734.0,2.0,KHOU/KORL,KHOU,KORL,,,,Booked
MEHOG,1/25/2023,1/28/2023,1/28/2023,3.0,4b3ea6726b379c1479d4f7e3db1697dfad343957852db59d8118a0b3a38b47c5,Subcharter | 135,EMAIL,Citation X,Cessna,Super Mid-Size,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,39043.0,77860aa3545c35b2a1caaa53f0802599dca0498bcccebb930ec388652f4ec41e,3.4,1571.0,4.0,KVNY/KIND,KVNY,KIND,Existing Retail,,Domestic,Booked
JEOMR,1/25/2023,1/28/2023,1/28/2023,3.0,780dd290b17f7836c6f3b91bf42ea4571a8202b3386da4e2b642ea43451669a7,Subcharter | 135,EMAIL,Challenger 300,Bombardier,Super Mid-Size,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,49033.0,c43237bab3363d2fdac6698a860029282220ba6b6a9a692bdc8aaff9ce81d944,3.55,1576.0,1.0,LSGG/LLBG,LSGG,LLBG,New Retail,,International,Booked
YOLUX5,11/29/2021,12/13/2021,12/16/2021,14.0,2e8a53d17d9078066adaa5ebc4e15d1461ab508bc36e98c694fc5e4a2a5e592c,Charter | 135,EMAIL,Challenger 300,Bombardier,Super Mid-Size,e817503fb04ef6560f770e8cb2ae858bbc98e5d24989c5a7b671423edae96fe8,67858.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,11.93333333,4792.0,7.0,KVNY/KAUS/KTEB/KAUS/KVNY,KVNY,KVNY,,,,Booked
SISEP,1/26/2023,2/12/2023,2/12/2023,17.0,30e0dc6c86472d4c288b89da51af506452a542abb594d8ee2363038b9ccd7dd5,Subcharter | 135,EMAIL,Gulfstream 200,Gulfstream,Super Mid-Size,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,27439.0,a4b5b7e98099f19dcd58717a90e9b8e4f61bde079936d4aae14fea7e9700c78f,0.0,964.0,6.0,,,,New Retail,,International,Cancelled
FIFOT,4/21/2021,4/19/2021,4/19/2021,-1.0,2b08c3ba59e173eb666a465e1dea91a0050c94169983f17fced05e46eac85aa6,Subcharter | 135,EMAIL,Lear 45,Bombardier,Light,bb9399a3c96d590d20effd8de508f99758e4853d893410c1701ece2bc7681f42,14632.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,1.266666667,731.0,8.0,KSDL/KBZN,KSDL,KBZN,,,,Booked
UHUGR,1/25/2023,2/1/2023,2/1/2023,6.0,750c39720f53fc6e413b75fef91f0ac3fb79d80690379e7b139a3c69312a36ad,Charter | 135,EMAIL,Phenom 300,Embraer,Light,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,16888.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,2.2,652.0,2.0,KVNY/KPHX/KVNY,KVNY,KVNY,Key Account,Roundtrip,Domestic,Booked
ESOGV,4/25/2021,4/26/2021,4/26/2021,1.0,ec73a5e4a1ebc51ba76d9f9e9fc8912706eb018a5425695fea193474e1dfc504,Subcharter | 135,EMAIL,Citation Bravo,Cessna,Light,d194ca60ac241b6d539b7e0d7ee193e569798f96ec148f1954048406fc43f78f,7127.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,0.683333333,138.0,2.0,KSNA/KPSP/KSNA,KSNA,KSNA,,,,Booked
ZAAGJ,11/5/2021,11/12/2021,11/15/2021,6.0,c29ddda631adcfbbc47e980cf8999475373d42b70d66f379af4abe8f77a24864,Subcharter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,e3c256dc408479309d0e7724d0a99c9c8f35f6dede0cb5d3a03378a2c4385757,106381.0,77860aa3545c35b2a1caaa53f0802599dca0498bcccebb930ec388652f4ec41e,13.35,5648.0,10.0,KVNY/MDPC/KVNY,KVNY,KVNY,,,,Booked
HUOTK,4/15/2021,4/19/2021,4/22/2021,4.0,617a5af44e5f7e39b676cdefe520c06a7893859b7de3203ae8d6ccf0d3e3c135,Charter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,be33e689f8cbeae5955d1bb4a9966b75bdb0959fe39b19a6319e84f56ba0ff1c,82473.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,11.98333333,5010.0,9.0,KVNY/KSFO/KTEB/KSFO/KVNY,KVNY,KVNY,,,,Booked
UQODM,6/28/2021,7/5/2021,7/5/2021,7.0,6a0c7aa40319afd851873298f9427de53587ad795e9f2bbfcdd10168775b0da5,Charter | 135,EMAIL,Hawker 900XP,Beechcraft,Mid-Size,b47812db7624ffa2a4bbe8018d73014fec422bd6fed219d477afa62c8fe4522f,19790.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,3.5,1314.0,6.0,KTIW/KGTF/KVNY,KTIW,KVNY,,,,Booked
OPUKH,2/17/2023,3/19/2023,3/21/2023,30.0,ce8be4b856ae5777237a0d5a1e8cd826bade69ab220c033c07f955ebfe56b013,Charter | 135,EMAIL,Gulfstream 550,Gulfstream,Large,a91ffe621801f54c5a63999e05bd842307c5888c52b27ff8edc6f13a016f5b7b,106396.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,9.083333333,3964.0,2.0,KVNY/KIAD/KVNY,KVNY,KVNY,Key Account,Roundtrip,Domestic,Booked
BEUHY,11/8/2021,12/12/2021,12/16/2021,34.0,91bc9cd76d826101ab06f452d4804b80736c4da0800608e6e764dacd02c753f9,Charter | 135,EMAIL,Embraer 135BJ,Embraer,Large,4a2909860567cd2bdf342f657adefc4555901229b8b7f4ecec276d258f50576f,51025.0,8c9637d84bc01e77334d1fb69fca188d34fc46ea46f811a85af6ce7563142cb4,6.066666667,2178.0,2.0,KMCO/KSRQ/KVNY,KMCO,KVNY,,,,Booked
KOZOX1,2/2/2023,2/10/2023,2/11/2023,8.0,16047b4902be1fec5cee618d4c3529f389a25a916dc3fbe13de5dacf34755573,Charter | 135,EMAIL,Gulfstream G550,Gulfstream,Large,be41d8aaeead495fca5d6988897e925b204f3eba80df780be1560c5177da8818,49875.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,1.966666667,622.0,10.0,KVNY/KGEU/KVNY,KVNY,KVNY,Key Account,Roundtrip,Domestic,Booked
OFWEL,1/25/2023,3/3/2023,3/3/2023,36.0,8ed5df4f1a86a02f4c5478beaee4e53378d417ad2092a453861e802220a3def7,Subcharter | 135,DISPATCH,Gulfstream 550,Gulfstream,Large,25486894d72d8a3cdf9a956cee0b7cf64404d1162199761b236f17b2d9c1f5e3,46510.0,47cb1d67cdc07ff8e03deddfa90be6739ac863880f747cf11149f40c93b6babc,1.85,2273.0,7.0,KBZN/KVNY/KBZN/KSDL,KBZN,KSDL,,,Domestic,Booked
XOEMZ,11/9/2021,11/11/2021,11/14/2021,2.0,f3df89ac760d9369ab6cd8964fc875de56e925961e870e0fc1151d961e22bc94,Subcharter | 135,EMAIL,Challenger 300,Bombardier,Super Mid-Size,a7a5a0464a70ccfaf264b8e8b1868f69a0baf8e8f8d6e15b674e7df52782e613,62734.0,8009e22925d6e90622a77c154794cf2dfc2f6f5c4b0f9daa461fb5e2347ad1c2,2.85,1062.0,2.0,KSAF/KSAT/KSAF,KSAF,KSAF,,,,Booked
CAIQV2,1/27/2023,2/18/2023,2/18/2023,21.0,7688840958f2f601131a5e1ede9800e6027e0e4ff80626351f4c8c827cfa649e,Subcharter | 135,EMAIL,Challenger 604,Bombardier,Large,07c237fdcaa607debc36dc3090fd0b65bfd30124edcabd81bf4cd305242531b1,1608.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,2.133333333,731.0,9.0,LTBA/LIRA,LTBA,LIRA,New Retail,,International,Booked
EJICR3,2/6/2023,5/9/2023,5/9/2023,92.0,754390e6cfa50107fd87c3ea9dd3404cfc9ddc369cf1ae8da8d0941cafc126d2,Charter | 135,EMAIL,Falcon 2000,Dassault,Super Mid-Size,0310d1f8e495786bab3eafd8b65a258ae05c84e9e517fb87baa2dce2b14123ee,31678.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,4.15,1542.0,9.0,KVNY/KBZN/KVNY,KVNY,KVNY,Key Account,Roundtrip,Domestic,Booked
MITOS,4/12/2021,4/1/2021,4/7/2021,-10.0,310a3279b716d833bac16c79069ea0db2b7af6b501723a8ae7ebe5f204f331ed,Subcharter | 135,EMAIL,Hawker 800XP,Beechcraft,Mid-Size,62551f8b92acc96f78aaa37133d0ba28f6979cd26d42b36bd9ab4eaac545f6cf,33254.0,ef1a24e63c3e048cdb8f2ac976b9c24f6cb3a3a6bf75604758fba75a70c330b6,1.9,1004.0,4.0,KVNY/KSLC/KVNY,KVNY,KVNY,,,,Booked
EJICR4,2/6/2023,5/14/2023,5/14/2023,97.0,e11560bd9837851c63fcccf4aeacb6b7df1d255ede574d051b531c2b42b1e0fb,Charter | 135,EMAIL,Falcon 2000EX,Dassault,Super Mid-Size,0310d1f8e495786bab3eafd8b65a258ae05c84e9e517fb87baa2dce2b14123ee,34943.0,8a3ce970f53de874df6ea68097443422fa78c04edab53c9f7824e2ed50700e9d,4.366666667,2519.0,9.0,KTRM/KGPI/KVNY,KTRM,KVNY,Key Account,One way trip,Domestic,Booked
KOGUF2,11/2/2021,11/4/2021,11/5/2021,1.0,b22cebca21e464c8d1bf3a693d5b0bdd56a8f1173a3754d8bf9834523df0e243,Charter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,1aee86aef9df121e11252765318bea4c4c38f100c0971b655300c0a12f4b466e,134020.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,9.133333333,3477.0,2.0,KOAK/KLAS/KJVL/KPWK/KCMA/KOAK,KOAK,KOAK,,,,Booked
UQTAW2,7/1/2021,7/11/2021,7/11/2021,10.0,ea00d09fc6373af67656fa54b8494443dba16e24fc2a1071f3d99a6c701525a8,Charter | 135,EMAIL,Falcon 2000,Dassault,Super Mid-Size,5a12f31a277b2e2685b67bf2af2f28e978300d4ed0e7a8ec42cdf5cedec3c069,24545.0,8009e22925d6e90622a77c154794cf2dfc2f6f5c4b0f9daa461fb5e2347ad1c2,3.266666667,1182.0,3.0,KVNY/KSUN/KVNY,KVNY,KVNY,,,,Booked
WAADK,11/15/2021,11/24/2021,11/24/2021,9.0,3ef7e83f6557bd8dc627c80530d315fa30d41449c01c1de6d8c0f9a37816ad79,Charter | 135,EMAIL,Gulfstream IV,Gulfstream,Large,a7af10ad58e15a023426acd480e4a0dc5239e756488581d8d5d1dd64d8561e01,18084.0,8c9637d84bc01e77334d1fb69fca188d34fc46ea46f811a85af6ce7563142cb4,2.166666667,821.0,5.0,KFIN/KOXC,KFIN,KOXC,,,,Booked
SIMOQ2,1/26/2023,1/27/2023,1/27/2023,0.0,1bc5039499f06f24061c91de4def4dff4469f48623e8505e887b76a0eb97bd85,Subcharter | 135,EMAIL,Gulfstream G550,Gulfstream,Large,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,41520.0,8009e22925d6e90622a77c154794cf2dfc2f6f5c4b0f9daa461fb5e2347ad1c2,4.8,2268.0,2.0,PHLI/KVNY,PHLI,KVNY,New Retail,,Domestic,Booked
OYEDE,5/3/2021,5/4/2021,5/6/2021,0.0,dab209f38de6b14b239023e95bb6875f5a5c3ea12b192371a88e01cb30c61d5e,Charter | 135,EMAIL,Embraer 135BJ,Embraer,Large,014c56d4a2254228807cd154f1c4698cdeebf4abc640c387cedcd4079513fbf7,54000.0,b53d8f4d7c9bf9814f243122f72a558f4b96cea969292403bcb344bf8a8abfdb,10.05,4258.0,4.0,KVNY/KTEB/KVNY,KVNY,KVNY,,,,Booked
OCHIR,1/27/2023,2/9/2023,2/11/2023,13.0,27e2095b01d8d58859c9c2989cba08fca85c9785b74c88d5d11c92be8df48689,Charter | 135,DISPATCH,Gulfstream IV,Gulfstream,Large,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,88319.0,07d9fefd1b71f086a4d56da1d638bcbd5a158d78beced0a21cf6fd1a1e0c0343,0.0,4318.0,4.0,,,,,Roundtrip,Domestic,Cancelled
OCIYP2,1/28/2023,1/28/2023,1/29/2023,0.0,75fd8cb1385c2aa3dd4d1964fe5450418803d0d038b275d1f28bcb172610fb42,Charter | 135,AVINODE,Challenger 300,Bombardier,Super Mid-Size,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,46909.0,26a09284d375ce135afdc120f87fdfeb8a9f6c34896927f39102fdd75e5b1989,4.8,2169.0,3.0,KBZN/KSLC/KTEB/KBED,KBZN,KBED,New Retail,One way trip,Domestic,Booked
EGHIL,1/30/2023,1/31/2023,1/31/2023,1.0,64a818f20c2eef63d58d4172a7b1481a3d509c658f9cfd7d7ca080052d668b54,Charter | 135,EMAIL,Challenger 300,Bombardier,Super Mid-Size,9b2d5b4678781e53038e91ea5324530a03f27dc1d0e5f6c9bc9d493a23be9de0,33224.0,252a0633c358710a773413cc02e57a7163c6869426356f9789d1eae2bc4c4a10,5.833333333,2663.0,3.0,KBFI/KSDL/KOPF,KBFI,KOPF,Wholesale,One way trip,Domestic,Booked
KIEVM,4/12/2021,1/17/2021,1/17/2021,-84.0,4f9c50d37666a9dae59042a1a8865b4ef73c1ce796bff45c5a90b838d975156a,Charter | 135,EMAIL,Learjet 70,Bombardier,Light,5a12f31a277b2e2685b67bf2af2f28e978300d4ed0e7a8ec42cdf5cedec3c069,9964.0,980221ebd7b0cd417ac42dc2456b58eb9629d52be31386f568a4d070eebf3d30,2.566666667,801.0,3.0,KVNY/KJAC/KBZN,KVNY,KBZN,,,,Booked
